strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboTrend_TrendDirection_Volatility_Momentum_TwoBarUp_HigherLow,5,"TrendDirectionFilter,VolatilityFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,VolatilityFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter",278,15.27,True,-8428.0,0.98,-30.32,161,117,0.74,1.21,18,0.56,REGIME_DEPENDENT,0.4372,0.4211,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Volatility_UpClose_TwoBarUp_HigherLow,5,"TrendDirectionFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter",278,15.27,True,-8428.0,0.98,-30.32,161,117,0.74,1.21,18,0.56,REGIME_DEPENDENT,0.4372,0.4211,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Volatility_Momentum_UpClose_TwoBarUp_HigherLow,6,"TrendDirectionFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter",278,15.27,True,-8428.0,0.98,-30.32,161,117,0.74,1.21,18,0.56,REGIME_DEPENDENT,0.4372,0.4211,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_RecoveryTrigger_TwoBarUp_HigherLow,4,"TrendDirectionFilter,RecoveryTriggerFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,TwoBarUpFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_TwoBarUp_CloseAboveFastSMA_HigherLow,4,"TrendDirectionFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_RecoveryTrigger_Momentum_TwoBarUp_HigherLow,5,"TrendDirectionFilter,RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_RecoveryTrigger_UpClose_TwoBarUp_HigherLow,5,"TrendDirectionFilter,RecoveryTriggerFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,UpCloseFilter,TwoBarUpFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_RecoveryTrigger_TwoBarUp_CloseAboveFastSMA_HigherLow,5,"TrendDirectionFilter,RecoveryTriggerFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,RecoveryTriggerFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Momentum_TwoBarUp_CloseAboveFastSMA_HigherLow,5,"TrendDirectionFilter,MomentumFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,MomentumFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_UpClose_TwoBarUp_CloseAboveFastSMA_HigherLow,5,"TrendDirectionFilter,UpCloseFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,UpCloseFilter,TwoBarUpFilter,CloseAboveFastSMAFilter,HigherLowFilter",381,20.93,True,-8678.5,0.98,-22.78,210,171,0.73,1.23,28,0.86,REGIME_DEPENDENT,0.4612,0.4737,4,MIXED,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
