strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboTrend_Pullback_UpClose_TrendSlope_CloseAboveFastSMA_HigherLow,5,"PullbackFilter,UpCloseFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter","PullbackFilter,UpCloseFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter",1327,72.9,True,-146678.5,0.62,-110.53,764,563,0.46,0.9,94,0.8,MARGINAL,0.3736,0.1579,11,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_UpClose_TrendSlope_CloseAboveFastSMA_HigherLow,6,"PullbackFilter,RecoveryTriggerFilter,UpCloseFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter","PullbackFilter,RecoveryTriggerFilter,UpCloseFilter,TrendSlopeFilter,CloseAboveFastSMAFilter,HigherLowFilter",1327,72.9,True,-146678.5,0.62,-110.53,764,563,0.46,0.9,94,0.8,MARGINAL,0.3736,0.1579,11,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Pullback_Volatility_TwoBarUp_TrendSlope_HigherLow,6,"TrendDirectionFilter,PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter","TrendDirectionFilter,PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter",1130,62.07,True,-147006.5,0.59,-130.09,660,470,0.43,0.77,77,0.94,MARGINAL,0.3953,0.1053,12,INCONSISTENT,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Volatility_Momentum_UpClose_HigherLow,6,"PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,HigherLowFilter","PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,HigherLowFilter",1550,85.15,True,-148026.5,0.68,-95.5,930,620,0.54,0.91,94,1.01,MARGINAL,0.4082,0.1579,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_Volatility_Momentum_UpClose_CloseAboveFastSMA_HigherLow,6,"PullbackFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,CloseAboveFastSMAFilter,HigherLowFilter","PullbackFilter,VolatilityFilter,MomentumFilter,UpCloseFilter,CloseAboveFastSMAFilter,HigherLowFilter",1550,85.15,True,-148026.5,0.68,-95.5,930,620,0.54,0.91,94,1.01,MARGINAL,0.4082,0.1579,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Volatility_Momentum_HigherLow,5,"PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,MomentumFilter,HigherLowFilter","PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,MomentumFilter,HigherLowFilter",1552,85.26,True,-148584.5,0.68,-95.74,932,620,0.54,0.91,94,1.01,MARGINAL,0.4079,0.1579,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_Volatility_Momentum_CloseAboveFastSMA_HigherLow,5,"PullbackFilter,VolatilityFilter,MomentumFilter,CloseAboveFastSMAFilter,HigherLowFilter","PullbackFilter,VolatilityFilter,MomentumFilter,CloseAboveFastSMAFilter,HigherLowFilter",1552,85.26,True,-148584.5,0.68,-95.74,932,620,0.54,0.91,94,1.01,MARGINAL,0.4079,0.1579,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Volatility_Momentum_CloseAboveFastSMA_HigherLow,6,"PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,MomentumFilter,CloseAboveFastSMAFilter,HigherLowFilter","PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,MomentumFilter,CloseAboveFastSMAFilter,HigherLowFilter",1552,85.26,True,-148584.5,0.68,-95.74,932,620,0.54,0.91,94,1.01,MARGINAL,0.4079,0.1579,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Momentum_UpClose,4,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter",2510,137.88,True,-149026.5,0.78,-59.37,1470,1040,0.62,1.01,154,1.27,MARGINAL_BORDERLINE,0.4328,0.3158,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>]"
ComboTrend_Pullback_Momentum_UpClose_CloseAboveFastSMA,4,"PullbackFilter,MomentumFilter,UpCloseFilter,CloseAboveFastSMAFilter","PullbackFilter,MomentumFilter,UpCloseFilter,CloseAboveFastSMAFilter",2510,137.88,True,-149026.5,0.78,-59.37,1470,1040,0.62,1.01,154,1.27,MARGINAL_BORDERLINE,0.4328,0.3158,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Momentum_UpClose_CloseAboveFastSMA,5,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,CloseAboveFastSMAFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,UpCloseFilter,CloseAboveFastSMAFilter",2510,137.88,True,-149026.5,0.78,-59.37,1470,1040,0.62,1.01,154,1.27,MARGINAL_BORDERLINE,0.4328,0.3158,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Momentum_CloseAboveFastSMA,4,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,CloseAboveFastSMAFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,CloseAboveFastSMAFilter",2515,138.16,True,-149112.5,0.78,-59.29,1475,1040,0.62,1.01,154,1.27,MARGINAL_BORDERLINE,0.433,0.3158,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>]"
ComboTrend_Pullback_Volatility_TwoBarUp_TrendSlope_HigherLow,5,"PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter","PullbackFilter,VolatilityFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter",1418,77.9,True,-149183.5,0.62,-105.21,835,583,0.46,0.88,93,1.18,MARGINAL,0.4067,0.2105,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_Volatility_UpClose_TwoBarUp_TrendSlope_HigherLow,6,"PullbackFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter","PullbackFilter,VolatilityFilter,UpCloseFilter,TwoBarUpFilter,TrendSlopeFilter,HigherLowFilter",1418,77.9,True,-149183.5,0.62,-105.21,835,583,0.46,0.88,93,1.18,MARGINAL,0.4067,0.2105,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.TrendSlopeFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Pullback_RecoveryTrigger_Volatility_UpClose_HigherLow,6,"TrendDirectionFilter,PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,UpCloseFilter,HigherLowFilter","TrendDirectionFilter,PullbackFilter,RecoveryTriggerFilter,VolatilityFilter,UpCloseFilter,HigherLowFilter",1364,74.93,True,-149375.5,0.58,-109.51,822,542,0.41,0.88,82,0.78,MARGINAL,0.3637,0.1579,12,INCONSISTENT,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_TrendDirection_Pullback_Volatility_UpClose_CloseAboveFastSMA_HigherLow,6,"TrendDirectionFilter,PullbackFilter,VolatilityFilter,UpCloseFilter,CloseAboveFastSMAFilter,HigherLowFilter","TrendDirectionFilter,PullbackFilter,VolatilityFilter,UpCloseFilter,CloseAboveFastSMAFilter,HigherLowFilter",1364,74.93,True,-149375.5,0.58,-109.51,822,542,0.41,0.88,82,0.78,MARGINAL,0.3637,0.1579,12,INCONSISTENT,"[<class 'modules.filters.TrendDirectionFilter'>, <class 'modules.filters.PullbackFilter'>, <class 'modules.filters.VolatilityFilter'>, <class 'modules.filters.UpCloseFilter'>, <class 'modules.filters.CloseAboveFastSMAFilter'>, <class 'modules.filters.HigherLowFilter'>]"
ComboTrend_Pullback_RecoveryTrigger_Momentum_TwoBarUp_HigherLow,5,"PullbackFilter,RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter","PullbackFilter,RecoveryTriggerFilter,MomentumFilter,TwoBarUpFilter,HigherLowFilter",1360,74.71,True,-149755.0,0.67,-110.11,798,562,0.59,0.82,79,0.62,MARGINAL,0.4024,0.1579,12,INCONSISTENT,"[<class 'modules.filters.PullbackFilter'>, <class 'modules.filters.RecoveryTriggerFilter'>, <class 'modules.filters.MomentumFilter'>, <class 'modules.filters.TwoBarUpFilter'>, <class 'modules.filters.HigherLowFilter'>]"
