"Date","Time","Open","High","Low","Close","Vol","OI"
10/26/2020,16:00,35930,36130,35635,35875,6031,7298
10/27/2020,16:00,35880,36610,35855,36515,9034,5332
10/28/2020,16:00,36510,36700,35715,36005,4153,6302
10/29/2020,16:00,36015,36530,35805,36405,4563,8246
10/30/2020,16:00,36365,36520,35940,36360,5823,8523
11/02/2020,16:00,36580,36690,35995,36415,5042,8394
11/03/2020,16:00,36355,36575,36015,36470,3731,8523
11/04/2020,16:00,36550,37045,36260,36825,9531,8591
11/05/2020,16:00,36790,38130,36790,37885,7463,8937
11/06/2020,16:00,38310,38780,37975,38255,8143,8722
11/09/2020,16:00,38290,38630,37505,38075,12353,7901
11/10/2020,16:00,38060,38220,37755,37980,5971,7721
11/11/2020,16:00,38075,38715,37975,38430,6198,7975
11/12/2020,16:00,38625,38925,38145,38865,6412,7781
11/13/2020,16:00,38975,39210,38650,38895,4062,7442
11/16/2020,16:00,38660,39560,38540,39520,5400,7626
11/17/2020,16:00,39420,40555,39245,40355,9408,7244
11/18/2020,16:00,40300,41165,39860,40310,12925,6166
11/19/2020,16:00,40530,40885,40000,40720,6743,6047
11/20/2020,16:00,40535,41505,40365,41310,9867,5800
11/23/2020,16:00,41250,41475,40665,41035,12524,5167
11/24/2020,16:00,41080,42140,40700,41735,14152,3899
11/25/2020,16:00,41760,42230,41265,41540,4270,8051
11/27/2020,16:00,41455,41540,38885,39290,16490,8593
11/30/2020,16:00,40640,42625,40640,42095,12034,8766
12/01/2020,16:00,42165,42725,40665,41640,13563,8719
12/02/2020,16:00,41520,41950,40925,41660,7994,8610
12/03/2020,16:00,41705,42245,41435,41930,7567,8417
12/04/2020,16:00,42045,42115,41195,41465,7567,8415
12/07/2020,16:00,41570,41980,41385,41535,5213,8541
12/08/2020,16:00,41580,41840,41060,41190,7325,8330
12/09/2020,16:00,41050,41050,40070,40785,6752,7596
12/10/2020,16:00,40995,41115,40305,40805,6953,7215
12/11/2020,16:00,40780,40825,39940,40385,6058,6946
12/14/2020,16:00,41520,41795,41445,41635,6124,7153
12/15/2020,16:00,41705,42040,41485,41925,5817,7259
12/16/2020,16:00,41870,43795,41705,43295,12919,6665
12/17/2020,16:00,43825,46280,43685,45235,16832,6250
12/18/2020,16:00,45415,45780,44800,45225,7105,6178
12/21/2020,16:00,45970,46575,44315,45245,12956,5068
12/22/2020,16:00,45625,46010,44795,45810,6595,7520
12/23/2020,16:00,46175,46610,45170,45750,6174,8259
12/24/2020,16:00,45555,45800,44965,45690,4309,8271
12/28/2020,16:00,48655,49905,48540,49115,17470,7837
12/29/2020,16:00,48960,49455,48085,49215,7633,7752
12/30/2020,16:00,49320,51375,49240,51160,13789,8017
12/31/2020,16:00,51080,51705,50235,51390,5529,7775
01/04/2021,16:00,55410,56175,50445,53555,14997,8098
01/05/2021,16:00,53660,56685,52255,56520,8153,8231
01/06/2021,16:00,56660,59040,55785,58570,19469,8072
01/07/2021,16:00,58450,63005,58450,61630,16834,8035
01/08/2021,16:00,62280,64735,59005,61525,15379,7784
01/11/2021,16:00,60930,61170,53110,55785,22205,8554
01/12/2021,16:00,56845,59055,54785,56505,14576,8355
01/13/2021,16:00,56060,59585,54615,58380,9785,8243
01/14/2021,16:00,59505,62370,58920,61610,10507,7930
01/15/2021,16:00,61210,61985,56560,57630,14051,7868
01/19/2021,16:00,58255,60160,56895,58600,14757,7669
01/20/2021,16:00,58705,58850,55440,57040,9615,7059
01/21/2021,16:00,57205,57745,52935,53925,13373,6620
01/22/2021,16:00,52830,55865,50905,55585,12897,5540
01/25/2021,16:00,54305,56935,54040,55445,8771,4982
01/26/2021,16:00,54670,54850,52805,53955,8494,4253
01/27/2021,16:00,54660,54930,51080,53480,8212,4654
01/28/2021,16:00,52710,55305,51785,54635,18198,6363
01/29/2021,16:00,55445,60945,53975,56700,18198,6361
02/01/2021,16:00,55160,56850,54375,55845,6290,6056
02/02/2021,16:00,55525,58215,55450,58015,5830,6074
02/03/2021,16:00,57860,59635,57585,59235,4813,6479
02/04/2021,16:00,59505,61045,58280,59760,6039,6577
02/05/2021,16:00,59545,60600,58740,59860,4767,6825
02/08/2021,16:00,60870,67345,60150,66600,14369,7628
02/09/2021,16:00,67055,70730,67020,69610,11114,7394
02/10/2021,16:00,69345,69905,65795,66760,9743,7254
02/11/2021,16:00,67460,71060,66190,69370,9072,7495
02/12/2021,16:00,69845,71345,68345,69885,7532,7465
02/16/2021,16:00,71260,72910,67795,70770,15414,7188
02/17/2021,16:00,71145,75055,70960,74630,9780,7287
02/18/2021,16:00,74525,74925,73095,74185,8340,6989
02/19/2021,16:00,73880,78420,72540,77375,11457,6748
02/22/2021,16:00,79295,79635,70165,75565,18519,5646
02/23/2021,16:00,76360,76360,66745,69505,18212,4301
02/24/2021,16:00,70295,73155,68855,70980,5396,5503
02/25/2021,16:00,71065,74040,68965,70580,10550,6803
02/26/2021,16:00,69485,70155,65720,67490,10550,6809
03/01/2021,16:00,66665,71150,66315,70035,7199,6745
03/02/2021,16:00,70590,71715,68410,68985,5993,6554
03/03/2021,16:00,69200,74165,69120,72065,6344,6719
03/04/2021,16:00,72135,73355,68590,69475,8929,6224
03/05/2021,16:00,69290,70910,67460,70720,8929,6164
03/08/2021,16:00,71745,73590,70665,73310,7528,6507
03/09/2021,16:00,73160,76430,73060,75885,5572,6853
03/10/2021,16:00,75695,78980,74595,77785,7098,6864
03/11/2021,16:00,78145,79555,75850,79120,7793,6683
03/12/2021,16:00,79530,79890,76545,78240,7966,6750
03/15/2021,16:00,79920,82420,76080,78065,10372,6507
03/16/2021,16:00,78170,78340,74640,77075,7097,6269
03/17/2021,16:00,77860,79655,75450,79145,7704,6033
03/18/2021,16:00,79665,81445,78255,78530,9656,5625
03/19/2021,16:00,79115,80740,77480,80140,6553,5469
03/22/2021,16:00,79360,79625,75270,76770,7201,4703
03/23/2021,16:00,75830,77060,74080,76150,8663,3769
03/24/2021,16:00,75745,78390,74300,75810,4904,5050
03/25/2021,16:00,74845,74845,71425,73235,5439,5999
03/26/2021,16:00,73375,75280,72265,74890,5439,5999
03/29/2021,16:00,76190,79830,75940,79040,7078,6444
03/30/2021,16:00,78770,80895,78415,80535,4634,6527
03/31/2021,16:00,80190,81370,78210,80115,6924,7039
04/01/2021,16:00,80410,81175,79425,80445,2179,7159
04/05/2021,16:00,79380,80930,77985,80670,5908,6994
04/06/2021,16:00,80245,81180,78580,79565,5272,6809
04/07/2021,16:00,79130,79910,76505,77140,11417,6144
04/08/2021,16:00,77140,79485,76740,78985,3954,6091
04/09/2021,16:00,78840,80235,78830,79590,3954,6091
04/12/2021,16:00,80830,82775,80745,81375,6628,6448
04/13/2021,16:00,81330,85280,81130,84515,7145,6543
04/14/2021,16:00,84715,86350,82395,83230,8430,6214
04/15/2021,16:00,83625,84860,83205,84670,4886,6303
04/16/2021,16:00,84595,84830,80995,82810,6631,6091
04/19/2021,16:00,77950,78580,75280,76875,10366,5692
04/20/2021,16:00,77165,77985,74260,77545,9193,5384
04/21/2021,16:00,77730,77990,75155,76440,5859,5300
04/22/2021,16:00,75655,76475,72195,73690,13161,4860
04/23/2021,16:00,72335,72980,68225,71675,10381,4256
04/26/2021,16:00,68270,75240,68270,74900,8341,3589
04/27/2021,16:00,74200,76250,73755,75620,5136,2602
04/28/2021,16:00,76095,77330,74735,76240,4383,4916
04/29/2021,16:00,75355,75965,73020,73555,3907,5599
04/30/2021,16:00,74045,78080,73720,77860,6071,5949
05/03/2021,16:00,77530,79850,76925,78310,5621,5960
05/04/2021,16:00,77935,78300,73765,75060,8065,6228
05/05/2021,16:00,74910,78655,73375,77840,6056,5966
05/06/2021,16:00,77495,79145,75800,76725,4969,5813
05/07/2021,16:00,76895,79390,75885,78305,4969,5813
05/10/2021,16:00,78745,80445,74140,76250,7951,5897
05/11/2021,16:00,76235,77620,74920,77350,5353,5966
05/12/2021,16:00,77280,78685,73900,74990,8665,6161
05/13/2021,16:00,75090,75150,66940,68910,14808,6191
05/14/2021,16:00,69760,72020,68915,70735,5432,6021
05/17/2021,16:00,65840,67165,62595,64605,11148,6080
05/18/2021,16:00,64045,66300,62825,63695,8310,6443
05/19/2021,16:00,63460,64075,50750,59885,26734,6340
05/20/2021,16:00,59470,62965,55495,60865,13391,6364
05/21/2021,16:00,61265,62915,55680,56630,12908,6000
05/24/2021,16:00,54825,60495,54265,60295,10870,5548
05/25/2021,16:00,59085,60430,57100,57875,8766,4554
05/26/2021,16:00,58600,61440,58420,59090,4014,4368
05/27/2021,16:00,59700,61045,57890,59345,8101,5697
05/28/2021,16:00,59520,59680,55630,56305,8101,5697
06/01/2021,16:00,56385,58465,54730,56470,8098,5908
06/02/2021,16:00,56685,58820,56420,58520,4028,5822
06/03/2021,16:00,58315,60040,57735,59195,4312,5738
06/04/2021,16:00,59320,59810,56070,57435,8164,6107
06/07/2021,16:00,56685,57495,54480,56125,6680,5656
06/08/2021,16:00,54610,54775,51395,53390,11212,6054
06/09/2021,16:00,53965,57425,52900,56855,8450,5813
06/10/2021,16:00,57090,58940,56295,57170,6676,6006
06/11/2021,16:00,57205,58180,56435,57805,3333,5978
06/14/2021,16:00,59380,61550,59185,60190,5935,5669
06/15/2021,16:00,60730,61815,60045,60475,4180,5612
06/16/2021,16:00,60505,60960,58750,59045,6334,5805
06/17/2021,16:00,59030,60015,57795,58145,5646,5765
06/18/2021,16:00,58175,58655,55580,55765,5719,5915
06/21/2021,16:00,56035,56270,52195,53040,9302,5235
06/22/2021,16:00,52180,53790,49280,52960,14889,3544
06/23/2021,16:00,53040,55315,52260,53380,7164,3544
06/24/2021,16:00,53870,55815,52900,55375,6633,5553
06/25/2021,16:00,55335,56045,51890,52610,6633,5554
06/28/2021,16:00,53185,55735,53160,54935,5519,5667
06/29/2021,16:00,55090,57060,54610,56840,4838,5631
06/30/2021,16:00,56625,56625,54430,55135,3880,5616
07/01/2021,16:00,55175,55595,53105,53440,4607,5769
07/02/2021,16:00,53870,54405,53030,53695,3489,5682
07/06/2021,16:00,56210,56365,53725,54385,6997,5638
07/07/2021,16:00,54210,55550,54085,55110,3868,5480
07/08/2021,16:00,54610,54710,52450,53370,5747,5850
07/09/2021,16:00,53090,54150,52705,53865,2662,5575
07/12/2021,16:00,54840,55240,53010,53170,3826,5696
07/13/2021,16:00,53240,53740,52560,52625,3084,5746
07/14/2021,16:00,52945,53605,51925,53150,3546,5612
07/15/2021,16:00,53340,53590,51380,51820,6733,6651
07/16/2021,16:00,52110,52615,51370,52335,4090,6224
07/19/2021,16:00,52170,52270,50690,51100,3945,6447
07/20/2021,16:00,51090,51425,49625,50125,4343,6472
07/21/2021,16:00,50035,53240,49845,52030,9993,5964
07/22/2021,16:00,52330,53000,52090,52825,3232,5900
07/23/2021,16:00,52590,53340,52390,52680,2498,5708
07/26/2021,16:00,54885,60990,54830,59890,17245,4449
07/27/2021,16:00,57500,59205,56835,58300,7578,3748
07/28/2021,16:00,58750,61350,58560,60780,10480,3748
07/29/2021,16:00,60570,61120,59775,60085,3947,4618
07/30/2021,16:00,60020,62275,58730,60280,4892,4911
08/02/2021,16:00,61510,61825,59040,59505,4781,4717
08/03/2021,16:00,59505,60155,57905,58290,5443,4885
08/04/2021,16:00,58590,60270,57790,60165,3669,4952
08/05/2021,16:00,60265,61805,57625,61080,6706,5027
08/06/2021,16:00,61420,63755,60235,63295,6634,4936
08/09/2021,16:00,64580,66845,63215,66370,7172,5042
08/10/2021,16:00,66085,67125,64975,65820,5332,5020
08/11/2021,16:00,66080,67160,65575,66780,3447,5027
08/12/2021,16:00,66640,66640,64105,64685,5190,5394
08/13/2021,16:00,64635,68330,64155,66830,3796,5368
08/16/2021,16:00,67230,68425,65995,66420,4125,5448
08/17/2021,16:00,66325,67530,64895,65845,4393,5442
08/18/2021,16:00,65120,66430,64480,65180,5149,5225
08/19/2021,16:00,64855,67220,64225,67025,6208,5221
08/20/2021,16:00,66870,69510,66695,69055,5402,4654
08/23/2021,16:00,69140,70910,68965,69605,5956,4117
