"Date","Time","Open","High","Low","Close","Vol","OI"
11/03/2021,13:20,1144.750,1151.000,1131.750,1135.250,53180,174035
11/04/2021,13:20,1136.250,1148.500,1126.500,1128.000,51270,169115
11/05/2021,13:20,1129.000,1135.750,1119.750,1120.750,83637,159612
11/08/2021,13:20,1122.500,1127.250,1116.750,1122.250,75813,142014
11/09/2021,13:20,1123.500,1137.500,1118.750,1132.750,81300,129701
11/10/2021,13:20,1137.250,1158.000,1132.250,1157.250,85821,123034
11/11/2021,13:20,1157.250,1179.000,1152.500,1166.750,107495,114049
11/12/2021,13:20,1168.500,1181.000,1159.750,1171.250,63147,107366
11/15/2021,13:20,1174.000,1183.750,1167.500,1180.500,57377,101373
11/16/2021,13:20,1181.750,1181.750,1164.250,1164.500,58357,91577
11/17/2021,13:20,1166.250,1189.250,1164.750,1176.500,63821,84564
11/18/2021,13:20,1178.500,1197.500,1173.500,1174.250,63590,73152
11/19/2021,13:20,1175.250,1185.000,1167.750,1177.250,42696,66478
11/22/2021,13:20,1181.750,1202.750,1180.250,1200.000,40429,60387
11/23/2021,13:20,1200.750,1210.750,1192.500,1210.250,29297,55099
11/24/2021,13:20,1210.750,1217.500,1187.750,1191.000,42181,55099
11/26/2021,13:20,1173.750,1186.000,1164.000,1181.000,49446,194977
11/29/2021,13:20,1194.250,1196.000,1159.500,1163.000,69517,197004
11/30/2021,13:20,1165.000,1165.000,1123.250,1128.000,87308,191104
12/01/2021,13:20,1132.500,1139.750,1126.250,1131.250,55934,188144
12/02/2021,13:20,1131.000,1161.250,1130.250,1155.750,67349,182599
12/03/2021,13:20,1158.750,1163.500,1137.250,1144.500,58612,183444
12/06/2021,13:20,1151.500,1152.750,1130.250,1147.000,41088,181939
12/07/2021,13:20,1149.250,1154.250,1138.250,1149.250,35269,182857
12/08/2021,13:20,1150.750,1152.750,1131.500,1135.250,38721,185023
12/09/2021,13:20,1136.750,1137.250,1111.250,1117.500,63021,183625
12/10/2021,13:20,1119.750,1128.750,1108.750,1126.000,36952,183122
12/13/2021,13:20,1125.500,1134.750,1116.750,1129.500,39616,181911
12/14/2021,13:20,1130.250,1133.000,1118.250,1127.750,34152,183147
12/15/2021,13:20,1127.750,1127.750,1091.750,1096.750,77464,183953
12/16/2021,13:20,1098.250,1113.750,1092.000,1111.250,50771,179516
12/17/2021,13:20,1110.750,1121.000,1106.000,1115.750,38053,176018
12/20/2021,13:20,1118.250,1119.500,1098.500,1118.500,38677,175033
12/21/2021,13:20,1119.250,1140.500,1113.250,1139.750,46149,175399
12/22/2021,13:20,1137.500,1157.750,1132.750,1154.750,48743,176488
12/23/2021,13:20,1153.250,1161.250,1149.000,1155.500,36615,174484
12/27/2021,13:20,1158.250,1164.750,1143.250,1144.750,30210,173935
12/28/2021,13:20,1146.500,1148.750,1122.500,1124.250,41877,172969
12/29/2021,13:20,1126.000,1133.750,1114.750,1128.500,40941,170376
12/30/2021,13:20,1130.250,1132.500,1116.750,1120.500,29563,170011
12/31/2021,13:20,1123.250,1128.500,1110.250,1111.500,25055,170343
01/03/2022,13:20,1114.750,1123.000,1093.500,1098.750,42116,172499
01/04/2022,13:20,1098.750,1112.250,1097.000,1110.750,43220,172462
01/05/2022,13:20,1111.750,1112.250,1096.750,1101.500,40236,173251
01/06/2022,13:20,1102.500,1102.750,1076.750,1086.750,64426,179783
01/07/2022,13:20,1088.750,1101.500,1076.250,1099.250,58463,177196
01/10/2022,13:20,1101.500,1108.250,1088.750,1102.750,46681,173719
01/11/2022,13:20,1102.500,1111.250,1099.000,1111.000,43837,172462
01/12/2022,13:20,1108.750,1110.750,1094.250,1098.500,51640,170425
01/13/2022,13:20,1097.750,1098.500,1081.750,1087.500,44592,173731
01/14/2022,13:20,1086.750,1088.000,1077.750,1082.250,44592,173731
01/18/2022,13:20,1083.000,1112.250,1082.000,1109.750,70559,174163
01/19/2022,13:20,1112.750,1138.000,1110.250,1137.250,68427,171681
01/20/2022,13:20,1134.750,1143.500,1124.500,1131.000,47700,166259
01/21/2022,13:20,1128.750,1131.750,1118.750,1120.750,47700,166535
01/24/2022,13:20,1134.750,1143.250,1116.500,1141.250,58617,162517
01/25/2022,13:20,1141.750,1172.250,1141.250,1158.750,76139,164069
01/26/2022,13:20,1158.000,1158.250,1127.750,1135.750,73390,164960
01/27/2022,13:20,1135.000,1136.250,1114.750,1117.750,49080,162335
01/28/2022,13:20,1118.000,1134.250,1115.500,1127.000,49080,162323
01/31/2022,13:20,1133.750,1139.250,1097.500,1102.000,71473,159894
02/01/2022,13:20,1103.250,1117.500,1101.250,1109.750,52159,156987
02/02/2022,13:20,1110.750,1119.250,1090.000,1095.750,67578,154291
02/03/2022,13:20,1094.750,1097.250,1080.750,1092.500,52592,151406
02/04/2022,13:20,1095.500,1108.000,1089.000,1104.000,50585,146331
02/07/2022,13:20,1116.750,1117.250,1100.750,1109.500,81449,132874
02/08/2022,13:20,1112.000,1122.750,1094.750,1119.500,99517,118491
02/09/2022,13:20,1120.250,1129.000,1111.250,1125.750,100108,108430
02/10/2022,13:20,1126.250,1142.500,1106.500,1112.250,95102,96164
02/11/2022,13:20,1111.000,1147.000,1105.500,1138.500,101599,82082
02/14/2022,13:20,1142.250,1154.250,1121.500,1140.000,69676,77622
02/15/2022,13:20,1142.000,1142.500,1113.750,1120.500,55714,71359
02/16/2022,13:20,1120.500,1127.500,1114.000,1121.250,33006,66387
02/17/2022,13:20,1120.750,1140.000,1116.250,1138.750,43499,43753
02/18/2022,13:20,1138.250,1153.000,1130.750,1137.750,43499,43753
02/22/2022,13:20,1155.750,1187.000,1143.750,1185.000,47217,24989
02/23/2022,13:20,1181.750,1220.750,1174.750,1216.750,26281,24989
02/24/2022,13:20,1223.500,1266.750,1217.500,1266.750,112029,169393
02/25/2022,13:20,1262.250,1292.750,1191.750,1191.750,108712,164696
02/28/2022,13:20,1262.250,1266.750,1217.500,1266.000,107828,165555
03/01/2022,13:20,1266.500,1316.000,1264.250,1316.000,51215,164343
03/02/2022,13:20,1346.000,1391.000,1317.250,1391.000,103797,157567
03/03/2022,13:20,1403.500,1466.000,1402.000,1466.000,35941,151488
03/04/2022,13:20,1541.000,1541.000,1541.000,1541.000,35941,151385
03/07/2022,13:20,1626.000,1626.000,1626.000,1626.000,39528,146924
03/08/2022,13:20,1695.500,1695.500,1496.000,1618.500,133198,143339
03/09/2022,13:20,1616.500,1617.000,1533.500,1533.500,55905,143813
03/10/2022,13:20,1483.000,1553.250,1412.000,1419.000,73591,138399
03/11/2022,13:20,1414.000,1458.250,1375.250,1438.500,48921,133512
03/14/2022,13:20,1458.250,1480.750,1396.000,1428.250,38656,132584
03/15/2022,13:20,1438.000,1492.750,1420.250,1486.250,30964,132069
03/16/2022,13:20,1489.250,1491.500,1401.250,1401.250,37914,129211
03/17/2022,13:20,1383.000,1440.250,1363.750,1430.000,19393,128668
03/18/2022,13:20,1427.000,1438.000,1387.750,1395.750,19393,128673
03/21/2022,13:20,1407.000,1480.750,1393.750,1451.250,37035,130615
03/22/2022,13:20,1451.250,1501.250,1434.250,1450.250,29006,130265
03/23/2022,13:20,1451.250,1471.000,1433.000,1437.750,24464,130956
03/24/2022,13:20,1437.750,1447.000,1412.500,1417.750,27912,129317
03/25/2022,13:20,1421.500,1441.000,1396.750,1434.250,27912,127799
03/28/2022,13:20,1424.750,1428.000,1379.000,1389.000,26162,126535
03/29/2022,13:20,1379.000,1400.250,1304.000,1346.250,45986,124312
03/30/2022,13:20,1347.000,1373.750,1334.250,1359.250,26336,123031
03/31/2022,13:20,1362.250,1407.000,1335.500,1338.000,36848,121869
04/01/2022,13:20,1339.250,1364.750,1314.500,1316.500,33853,120038
04/04/2022,13:20,1321.500,1346.500,1316.750,1342.250,26349,117145
04/05/2022,13:20,1352.500,1406.000,1352.000,1377.250,26923,114193
04/06/2022,13:20,1381.500,1388.250,1355.500,1370.250,27905,111115
04/07/2022,13:20,1372.250,1376.500,1349.750,1352.000,47599,85207
04/08/2022,13:20,1352.000,1386.250,1349.000,1383.500,47599,85110
04/11/2022,13:20,1388.000,1423.750,1387.000,1413.250,55247,68789
04/12/2022,13:20,1409.750,1449.500,1407.000,1435.750,50433,55331
04/13/2022,13:20,1434.500,1456.250,1410.000,1445.500,53460,44165
04/14/2022,13:20,1445.000,1459.500,1426.250,1428.500,20653,41144
04/18/2022,13:20,1431.250,1466.750,1430.250,1452.500,13169,37333
04/19/2022,13:20,1455.250,1467.000,1428.000,1431.000,18099,32310
