"Date","Time","Open","High","Low","Close","Vol","OI"
10/19/2023,16:00,1.2171,1.2223,1.2122,1.2174,115345,224327
10/20/2023,16:00,1.2173,1.2201,1.2125,1.2188,80779,227371
10/23/2023,16:00,1.2196,1.2290,1.2174,1.2287,96444,228656
10/24/2023,16:00,1.2280,1.2320,1.2185,1.2193,98987,228382
10/25/2023,16:00,1.2191,1.2207,1.2138,1.2147,93919,227450
10/26/2023,16:00,1.2142,1.2171,1.2100,1.2167,93204,227213
10/27/2023,16:00,1.2157,1.2195,1.2137,1.2145,83436,228491
10/30/2023,16:00,1.2158,1.2207,1.2122,1.2194,77436,225649
10/31/2023,16:00,1.2199,1.2233,1.2151,1.2182,91019,224807
11/01/2023,16:00,1.2183,1.2196,1.2126,1.2161,113583,225442
11/02/2023,16:00,1.2185,1.2259,1.2183,1.2237,132467,218225
11/03/2023,16:00,1.2233,1.2421,1.2215,1.2412,142925,213275
11/06/2023,16:00,1.2406,1.2460,1.2369,1.2383,106185,211194
11/07/2023,16:00,1.2378,1.2378,1.2293,1.2326,105297,207834
11/08/2023,16:00,1.2332,1.2333,1.2273,1.2314,76488,205113
11/09/2023,16:00,1.2316,1.2339,1.2243,1.2251,88535,206763
11/10/2023,16:00,1.2256,1.2268,1.2211,1.2249,93417,210058
11/13/2023,16:00,1.2262,1.2311,1.2253,1.2309,64980,211556
11/14/2023,16:00,1.2308,1.2537,1.2295,1.2531,146811,212669
11/15/2023,16:00,1.2526,1.2551,1.2434,1.2449,150671,209827
11/16/2023,16:00,1.2448,1.2487,1.2407,1.2448,100846,205632
11/17/2023,16:00,1.2444,1.2496,1.2404,1.2479,93934,205734
11/20/2023,16:00,1.2491,1.2548,1.2476,1.2541,81999,208272
11/21/2023,16:00,1.2532,1.2589,1.2532,1.2571,82966,204058
11/22/2023,16:00,1.2568,1.2580,1.2479,1.2521,99063,203765
11/24/2023,16:00,1.2528,1.2645,1.2519,1.2638,124118,209986
11/27/2023,16:00,1.2635,1.2674,1.2620,1.2663,90961,209036
11/28/2023,16:00,1.2660,1.2746,1.2637,1.2729,114413,210768
11/29/2023,16:00,1.2730,1.2763,1.2695,1.2737,99453,210712
11/30/2023,16:00,1.2724,1.2740,1.2633,1.2653,146014,207945
12/01/2023,16:00,1.2657,1.2746,1.2643,1.2729,98041,209740
12/04/2023,16:00,1.2739,1.2754,1.2633,1.2652,98371,203142
12/05/2023,16:00,1.2660,1.2681,1.2606,1.2612,80156,201924
12/06/2023,16:00,1.2623,1.2642,1.2581,1.2591,63605,198148
12/07/2023,16:00,1.2590,1.2641,1.2572,1.2621,87383,194861
12/08/2023,16:00,1.2622,1.2631,1.2530,1.2579,101466,186977
12/11/2023,16:00,1.2573,1.2620,1.2563,1.2584,94019,172135
12/12/2023,16:00,1.2583,1.2644,1.2542,1.2592,160669,145105
12/13/2023,16:00,1.2594,1.2663,1.2529,1.2655,198558,145105
12/14/2023,16:00,1.2648,1.2822,1.2641,1.2784,107051,168304
12/15/2023,16:00,1.2790,1.2818,1.2695,1.2717,125504,171375
12/18/2023,16:00,1.2704,1.2731,1.2656,1.2667,58275,169616
12/19/2023,16:00,1.2675,1.2789,1.2671,1.2749,80678,168102
12/20/2023,16:00,1.2757,1.2759,1.2651,1.2668,93389,168116
12/21/2023,16:00,1.2666,1.2722,1.2638,1.2711,83624,163224
12/22/2023,16:00,1.2711,1.2771,1.2706,1.2729,58970,163900
12/26/2023,16:00,1.2721,1.2756,1.2711,1.2750,20650,165171
12/27/2023,16:00,1.2750,1.2828,1.2725,1.2820,60887,166477
12/28/2023,16:00,1.2828,1.2853,1.2737,1.2752,78707,165937
12/29/2023,16:00,1.2760,1.2798,1.2725,1.2771,67427,167608
01/02/2024,16:00,1.2759,1.2785,1.2636,1.2646,95762,167565
01/03/2024,16:00,1.2645,1.2702,1.2641,1.2690,95389,162267
01/04/2024,16:00,1.2696,1.2755,1.2683,1.2709,84919,162903
01/05/2024,16:00,1.2709,1.2797,1.2637,1.2748,98318,163214
01/08/2024,16:00,1.2747,1.2793,1.2698,1.2785,74373,162807
01/09/2024,16:00,1.2775,1.2790,1.2715,1.2724,64122,162949
01/10/2024,16:00,1.2735,1.2769,1.2711,1.2768,70417,162834
01/11/2024,16:00,1.2768,1.2820,1.2714,1.2788,112369,164783
01/12/2024,16:00,1.2787,1.2811,1.2744,1.2773,92638,168052
01/16/2024,16:00,1.2777,1.2791,1.2644,1.2657,173355,169273
01/17/2024,16:00,1.2662,1.2721,1.2621,1.2703,110526,168391
01/18/2024,16:00,1.2702,1.2732,1.2673,1.2711,84096,167705
01/19/2024,16:00,1.2730,1.2739,1.2685,1.2722,82885,169004
01/22/2024,16:00,1.2726,1.2758,1.2711,1.2729,67333,171592
01/23/2024,16:00,1.2734,1.2772,1.2673,1.2704,87188,173305
01/24/2024,16:00,1.2711,1.2799,1.2710,1.2749,118253,179631
01/25/2024,16:00,1.2750,1.2767,1.2705,1.2724,90422,178128
01/26/2024,16:00,1.2733,1.2783,1.2699,1.2728,81022,179015
01/29/2024,16:00,1.2724,1.2743,1.2686,1.2716,71950,179876
01/30/2024,16:00,1.2732,1.2746,1.2664,1.2720,95032,179075
01/31/2024,16:00,1.2723,1.2775,1.2682,1.2735,160566,177999
02/01/2024,16:00,1.2711,1.2780,1.2649,1.2771,158559,179164
02/02/2024,16:00,1.2768,1.2796,1.2637,1.2662,150169,189271
02/05/2024,16:00,1.2656,1.2660,1.2541,1.2557,125432,190376
02/06/2024,16:00,1.2558,1.2627,1.2555,1.2617,102750,185214
02/07/2024,16:00,1.2619,1.2665,1.2619,1.2652,81382,180903
02/08/2024,16:00,1.2650,1.2662,1.2595,1.2639,67808,179014
02/09/2024,16:00,1.2640,1.2667,1.2621,1.2651,70172,179050
02/12/2024,16:00,1.2646,1.2677,1.2629,1.2647,51190,180419
02/13/2024,16:00,1.2652,1.2720,1.2595,1.2596,131970,184961
02/14/2024,16:00,1.2613,1.2633,1.2557,1.2583,95597,181946
02/15/2024,16:00,1.2587,1.2625,1.2562,1.2618,77868,179452
02/16/2024,16:00,1.2623,1.2647,1.2572,1.2629,82359,180209
02/20/2024,16:00,1.2626,1.2690,1.2601,1.2641,140720,186167
02/21/2024,16:00,1.2643,1.2664,1.2624,1.2653,63774,185217
02/22/2024,16:00,1.2660,1.2734,1.2633,1.2682,147398,188091
02/23/2024,16:00,1.2683,1.2724,1.2671,1.2697,73251,192275
02/26/2024,16:00,1.2694,1.2722,1.2678,1.2700,53899,193211
02/27/2024,16:00,1.2706,1.2719,1.2682,1.2702,63424,193787
02/28/2024,16:00,1.2707,1.2707,1.2643,1.2681,84867,191868
02/29/2024,16:00,1.2680,1.2703,1.2633,1.2634,116033,191927
03/01/2024,16:00,1.2644,1.2685,1.2620,1.2684,95471,193402
03/04/2024,16:00,1.2675,1.2729,1.2675,1.2712,73799,194748
03/05/2024,16:00,1.2712,1.2757,1.2692,1.2723,80340,195263
