strategy_type,dataset,rows,start,end,sanity_strategy_name,sanity_total_trades,total_combinations,promoted_candidates,promotion_status,best_combo_strategy_name,best_combo_profit_factor,best_combo_average_trade,best_combo_net_pnl,best_combo_total_trades,best_combo_filters,best_combo_filter_class_names,best_combo_is_trades,best_combo_oos_trades,best_combo_is_pf,best_combo_oos_pf,best_combo_recent_12m_trades,best_combo_recent_12m_pf,best_combo_quality_flag,refinement_ran,accepted_refinement_rows,best_refined_strategy_name,best_refined_profit_factor,best_refined_average_trade,best_refined_net_pnl,best_refined_total_trades,best_refined_hold_bars,best_refined_stop_distance_points,best_refined_min_avg_range,best_refined_momentum_lookback,best_refined_is_trades,best_refined_oos_trades,best_refined_is_pf,best_refined_oos_pf,best_refined_recent_12m_trades,best_refined_recent_12m_pf,best_refined_quality_flag,family_runtime_seconds
mean_reversion,ES_60m_2008_2026_tradestation.csv,107149,2008-01-02 06:00:00,2026-03-04 20:00:00,FilterBasedMRStrategy,2,792,9,PROMOTED,ComboMR_DistanceBelowSMA_TwoBarDown_ReversalUpBar,1.51,506.6,34448.62,68,"DistanceBelowSMAFilter,TwoBarDownFilter,ReversalUpBarFilter","DistanceBelowSMAFilter,TwoBarDownFilter,ReversalUpBarFilter",37,31,1.24,1.84,9,3.09,ROBUST_BORDERLINE,True,720,RefinedMR_HB12_ATR0.5_DIST1.2_MOM0,1.71,1375.06,83878.44,61,12,0.5,1.2,0,42,19,1.67,1.8,5,3.38,ROBUST,31150.67
