strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboBreakout_Compression_ExpansionBar_BreakoutCloseStrength_TightRange,4,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,TightRangeFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,TightRangeFilter",7,0.38,False,2321.5,3.42,331.64,4,3,273.54,0.0,1,0.0,BROKEN_IN_OOS,0.3604,0.4286,4,MIXED,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutTrend_BreakoutCloseStrength_TightRange,5,"CompressionFilter,ExpansionBarFilter,BreakoutTrendFilter,BreakoutCloseStrengthFilter,TightRangeFilter","CompressionFilter,ExpansionBarFilter,BreakoutTrendFilter,BreakoutCloseStrengthFilter,TightRangeFilter",3,0.16,False,2140.5,37.91,713.5,2,1,2198.5,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutTrendFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutCloseStrength_PriorRangePosition_TightRange,5,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,PriorRangePositionFilter,TightRangeFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,PriorRangePositionFilter,TightRangeFilter",5,0.27,False,1282.0,2.41,256.4,3,2,182.79,0.0,1,0.0,BROKEN_IN_OOS,0.3601,0.4,3,MIXED,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.PriorRangePositionFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutCloseStrength_RisingBase_TightRange,5,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,RisingBaseFilter,TightRangeFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,RisingBaseFilter,TightRangeFilter",5,0.27,False,1282.0,2.41,256.4,3,2,182.79,0.0,1,0.0,BROKEN_IN_OOS,0.3601,0.4,3,MIXED,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.RisingBaseFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_Compression_RangeBreakout_ExpansionBar_BreakoutCloseStrength_TightRange,5,"CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,TightRangeFilter","CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,TightRangeFilter",2,0.11,False,242.5,1.29,121.25,1,1,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3839,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutRetest_BreakoutCloseStrength_TightRange,5,"CompressionFilter,ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,TightRangeFilter","CompressionFilter,ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,TightRangeFilter",2,0.11,False,242.5,1.29,121.25,1,1,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3839,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutRetestFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutCloseStrength_BreakoutDistance_TightRange,5,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter",2,0.11,False,242.5,1.29,121.25,1,1,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3839,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_RangeBreakout_ExpansionBar_BreakoutCloseStrength_TightRange,4,"RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,TightRangeFilter","RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_ExpansionBar_BreakoutRetest_BreakoutCloseStrength_TightRange,4,"ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,TightRangeFilter","ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutRetestFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_ExpansionBar_BreakoutCloseStrength_BreakoutDistance_TightRange,4,"ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter","ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_RangeBreakout_ExpansionBar_BreakoutRetest_BreakoutCloseStrength_TightRange,5,"RangeBreakoutFilter,ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,TightRangeFilter","RangeBreakoutFilter,ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutRetestFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_RangeBreakout_ExpansionBar_BreakoutCloseStrength_PriorRangePosition_TightRange,5,"RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,PriorRangePositionFilter,TightRangeFilter","RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,PriorRangePositionFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.PriorRangePositionFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_RangeBreakout_ExpansionBar_BreakoutCloseStrength_BreakoutDistance_TightRange,5,"RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter","RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_RangeBreakout_ExpansionBar_BreakoutCloseStrength_RisingBase_TightRange,5,"RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,RisingBaseFilter,TightRangeFilter","RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,RisingBaseFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.RisingBaseFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_ExpansionBar_BreakoutRetest_BreakoutCloseStrength_PriorRangePosition_TightRange,5,"ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,PriorRangePositionFilter,TightRangeFilter","ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,PriorRangePositionFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutRetestFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.PriorRangePositionFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_ExpansionBar_BreakoutRetest_BreakoutCloseStrength_BreakoutDistance_TightRange,5,"ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter","ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutRetestFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.TightRangeFilter'>]"
ComboBreakout_ExpansionBar_BreakoutRetest_BreakoutCloseStrength_RisingBase_TightRange,5,"ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,RisingBaseFilter,TightRangeFilter","ExpansionBarFilter,BreakoutRetestFilter,BreakoutCloseStrengthFilter,RisingBaseFilter,TightRangeFilter",3,0.16,False,-215.5,0.83,-71.83,1,2,1084.0,0.0,1,0.0,BROKEN_IN_OOS,0.3914,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutRetestFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.RisingBaseFilter'>, <class 'modules.filters.TightRangeFilter'>]"
